id,season,team1,team2,result,target,team2_score,balls_30,team2_30_rn,team2_30_wk,team2_30_ach,balls_60,team2_60_rn,team2_60_wk,team2_60_ach,balls_90,team2_90_rn,team2_90_wk,team2_90_ach,dl_applied,winner,win_by_runs,win_by_wickets,team2_win,dls_5,dls_10,dls_15
7942,2018,Rajasthan Royals,Kolkata Knight Riders,normal,145,147,90,46,2,101,60,81,3,66,30,117,3,30,0,Kolkata Knight Riders,0,6,1,1,1,1
7943,2018,Mumbai Indians,Kings XI Punjab,normal,198,192,90,47,1,145,60,88,1,104,30,132,1,60,0,Mumbai Indians,3,0,0,1,1,1
7944,2018,Royal Challengers Bangalore,Sunrisers Hyderabad,normal,223,209,90,47,0,162,60,91,2,118,30,152,2,57,0,Royal Challengers Bangalore,14,0,0,1,1,1
7945,2018,Delhi Daredevils,Chennai Super Kings,normal,172,130,90,23,0,107,60,71,2,59,30,95,4,35,0,Delhi Daredevils,34,0,0,0,1,0
7946,2018,Rajasthan Royals,Royal Challengers Bangalore,normal,175,137,90,46,1,91,60,85,3,52,30,109,6,28,0,Rajasthan Royals,30,0,0,1,1,0
7947,2018,Sunrisers Hyderabad,Kolkata Knight Riders,normal,184,180,90,64,1,116,60,94,1,86,30,136,2,44,0,Kolkata Knight Riders,0,5,1,1,1,1
7948,2018,Delhi Daredevils,Mumbai Indians,normal,187,170,90,50,1,120,60,82,5,88,30,127,7,43,0,Delhi Daredevils,11,0,0,1,0,0
7949,2018,Kings XI Punjab,Chennai Super Kings,normal,165,168,90,29,3,139,60,64,3,104,30,110,4,58,0,Chennai Super Kings,0,5,1,0,0,1
7950,2018,Sunrisers Hyderabad,Chennai Super Kings,normal,149,145,90,26,3,119,60,53,4,92,30,95,7,50,0,Chennai Super Kings,0,2,1,0,0,0
7951,2018,Kolkata Knight Riders,Rajasthan Royals,normal,180,145,90,48,0,97,60,88,1,57,30,112,2,33,0,Kolkata Knight Riders,25,0,0,1,1,0
7952,2018,Sunrisers Hyderabad,Kolkata Knight Riders,normal,180,163,90,60,1,103,60,95,2,68,30,120,6,43,0,Sunrisers Hyderabad,14,0,0,1,1,0
7953,2018,Sunrisers Hyderabad,Chennai Super Kings,normal,187,187,90,21,1,166,60,83,1,104,30,151,2,36,0,Chennai Super Kings,0,8,1,0,1,1
11137,2019,Royal Challengers Bangalore,Chennai Super Kings,normal,75,76,90,15,1,61,60,44,2,32,30,66,3,10,0,Chennai Super Kings,0,7,1,1,1,1
11138,2019,Sunrisers Hyderabad,Kolkata Knight Riders,normal,190,187,90,40,1,147,60,71,1,116,30,117,3,70,0,Kolkata Knight Riders,0,6,1,1,1,0
11139,2019,Delhi Capitals,Mumbai Indians,normal,220,185,90,39,1,146,60,92,3,93,30,139,6,46,0,Delhi Capitals,37,0,0,0,0,0
11140,2019,Kings XI Punjab,Rajasthan Royals,normal,201,175,90,45,0,130,60,96,1,79,30,139,2,36,0,Kings XI Punjab,14,0,0,1,1,1
11141,2019,Delhi Capitals,Chennai Super Kings,normal,155,157,90,55,1,102,60,101,1,56,30,126,2,31,0,Chennai Super Kings,0,6,1,1,1,1
11142,2019,Kolkata Knight Riders,Kings XI Punjab,normal,224,196,90,45,2,151,60,80,3,116,30,138,3,58,0,Kolkata Knight Riders,28,0,0,0,0,0
11143,2019,Mumbai Indians,Royal Challengers Bangalore,normal,198,186,90,48,1,138,60,82,2,104,30,129,3,57,0,Mumbai Indians,6,0,0,1,1,1
11144,2019,Rajasthan Royals,Sunrisers Hyderabad,normal,204,211,90,55,0,156,60,121,1,90,30,172,3,39,0,Sunrisers Hyderabad,0,5,1,1,1,1
11145,2019,Mumbai Indians,Kings XI Punjab,normal,188,185,90,36,0,149,60,88,1,97,30,146,2,39,0,Kings XI Punjab,0,8,1,1,1,1
11146,2019,Kolkata Knight Riders,Delhi Capitals,tie,194,189,90,34,1,155,60,84,1,105,30,143,2,46,0,Delhi Capitals,0,0,1,0,1,1
11147,2019,Sunrisers Hyderabad,Royal Challengers Bangalore,normal,234,120,90,24,3,96,60,49,6,71,30,91,6,29,0,Sunrisers Hyderabad,118,0,0,0,0,0
11148,2019,Chennai Super Kings,Rajasthan Royals,normal,183,174,90,30,3,144,60,78,4,96,30,116,5,58,0,Chennai Super Kings,8,0,0,0,0,0
11149,2019,Kings XI Punjab,Delhi Capitals,normal,176,163,90,44,1,119,60,93,3,70,30,138,3,25,0,Kings XI Punjab,14,0,0,1,1,1
11150,2019,Royal Challengers Bangalore,Rajasthan Royals,normal,165,174,90,52,0,122,60,87,1,87,30,129,2,45,0,Rajasthan Royals,0,7,1,1,1,1
11151,2019,Mumbai Indians,Chennai Super Kings,normal,177,147,90,35,3,112,60,71,3,76,30,107,5,40,0,Mumbai Indians,37,0,0,0,0,0
11152,2019,Delhi Capitals,Sunrisers Hyderabad,normal,135,142,90,57,0,85,60,90,2,52,30,114,4,28,0,Sunrisers Hyderabad,0,5,1,1,1,1
11153,2019,Royal Challengers Bangalore,Kolkata Knight Riders,normal,211,219,90,58,1,161,60,102,2,117,30,142,3,77,0,Kolkata Knight Riders,0,5,1,1,1,1
11309,2019,Chennai Super Kings,Kings XI Punjab,normal,166,142,90,36,2,106,60,72,2,70,30,107,2,35,0,Chennai Super Kings,22,0,0,0,1,1
11310,2019,Mumbai Indians,Sunrisers Hyderabad,normal,143,102,90,35,2,67,60,61,3,41,30,86,5,16,0,Mumbai Indians,40,0,0,0,0,0
11311,2019,Royal Challengers Bangalore,Delhi Capitals,normal,155,164,90,54,1,110,60,88,2,76,30,134,3,30,0,Delhi Capitals,0,4,1,1,1,1
11312,2019,Rajasthan Royals,Kolkata Knight Riders,normal,151,151,90,55,0,96,60,111,1,40,30,151,2,0,0,Kolkata Knight Riders,0,8,1,1,1,1
11313,2019,Sunrisers Hyderabad,Kings XI Punjab,normal,159,152,90,30,1,122,60,69,1,83,30,112,1,40,0,Kings XI Punjab,0,6,1,0,1,1
11314,2019,Kolkata Knight Riders,Chennai Super Kings,normal,115,119,90,36,2,83,60,59,2,60,30,87,3,32,0,Chennai Super Kings,0,7,1,1,1,1
11315,2019,Kings XI Punjab,Mumbai Indians,normal,205,210,90,41,1,169,60,66,3,144,30,143,4,67,0,Mumbai Indians,0,3,1,1,0,1
11316,2019,Rajasthan Royals,Chennai Super Kings,normal,159,164,90,24,3,140,60,50,4,114,30,103,4,61,0,Chennai Super Kings,0,4,1,0,0,0
11317,2019,Kolkata Knight Riders,Delhi Capitals,normal,184,183,90,55,1,128,60,88,2,95,30,141,2,42,0,Delhi Capitals,0,7,1,1,1,1
11318,2019,Mumbai Indians,Rajasthan Royals,normal,192,192,90,50,0,142,60,103,1,89,30,161,2,31,0,Rajasthan Royals,0,4,1,1,1,1
11319,2019,Kings XI Punjab,Royal Challengers Bangalore,normal,181,175,90,54,1,121,60,88,1,87,30,127,1,48,0,Royal Challengers Bangalore,0,8,1,1,1,1
11320,2019,Kolkata Knight Riders,Chennai Super Kings,normal,171,164,90,44,1,120,60,71,3,93,30,121,4,43,0,Chennai Super Kings,0,5,1,1,0,1
11321,2019,Delhi Capitals,Sunrisers Hyderabad,normal,165,121,90,37,0,84,60,75,1,46,30,103,2,18,0,Delhi Capitals,39,0,0,1,1,0
11322,2019,Royal Challengers Bangalore,Mumbai Indians,normal,180,179,90,56,0,123,60,100,2,79,30,131,3,48,0,Mumbai Indians,0,5,1,1,1,1
11323,2019,Kings XI Punjab,Rajasthan Royals,normal,191,180,90,59,1,121,60,97,1,83,30,130,2,50,0,Kings XI Punjab,12,0,0,1,1,1
11324,2019,Chennai Super Kings,Sunrisers Hyderabad,normal,140,140,90,59,0,81,60,86,2,54,30,117,3,23,0,Sunrisers Hyderabad,0,6,1,1,1,1
11325,2019,Mumbai Indians,Delhi Capitals,normal,175,136,90,42,0,94,60,64,3,72,30,88,5,48,0,Mumbai Indians,40,0,0,1,0,0
11326,2019,Royal Challengers Bangalore,Kolkata Knight Riders,normal,220,219,90,37,3,182,60,69,3,150,30,134,4,85,0,Royal Challengers Bangalore,10,0,0,0,0,0
11327,2019,Mumbai Indians,Rajasthan Royals,normal,172,168,90,53,1,115,60,95,3,73,30,134,3,34,0,Rajasthan Royals,0,5,1,1,1,1
11328,2019,Kings XI Punjab,Delhi Capitals,normal,169,177,90,52,1,125,60,95,1,82,30,137,2,40,0,Delhi Capitals,0,5,1,1,1,1
11329,2019,Kolkata Knight Riders,Sunrisers Hyderabad,normal,165,167,90,55,0,112,60,114,0,53,30,167,1,0,0,Sunrisers Hyderabad,0,9,1,1,1,1
11330,2019,Royal Challengers Bangalore,Chennai Super Kings,normal,166,172,90,29,3,143,60,66,4,106,30,103,5,69,0,Royal Challengers Bangalore,1,0,0,0,0,0
11331,2019,Rajasthan Royals,Delhi Capitals,normal,197,194,90,45,0,149,60,81,2,113,30,142,2,52,0,Delhi Capitals,0,6,1,1,1,1
11332,2019,Sunrisers Hyderabad,Chennai Super Kings,normal,180,185,90,27,1,158,60,86,2,99,30,142,2,43,0,Chennai Super Kings,0,6,1,0,1,1
11333,2019,Royal Challengers Bangalore,Kings XI Punjab,normal,214,190,90,59,1,131,60,108,2,82,30,147,3,43,0,Royal Challengers Bangalore,17,0,0,1,1,1
11334,2019,Kolkata Knight Riders,Rajasthan Royals,normal,186,182,90,53,0,129,60,79,3,103,30,126,5,56,0,Rajasthan Royals,0,3,1,1,0,0
11335,2019,Mumbai Indians,Chennai Super Kings,normal,160,116,90,35,3,81,60,63,5,53,30,94,6,22,0,Mumbai Indians,46,0,0,0,0,0
11336,2019,Sunrisers Hyderabad,Rajasthan Royals,normal,170,167,90,41,0,126,60,80,1,87,30,135,2,32,0,Rajasthan Royals,0,7,1,1,1,1
11337,2019,Delhi Capitals,Royal Challengers Bangalore,normal,194,176,90,57,0,119,60,92,2,84,30,129,5,47,0,Delhi Capitals,16,0,0,1,1,0
11338,2019,Kolkata Knight Riders,Mumbai Indians,normal,242,204,90,30,2,174,60,80,4,124,30,142,5,62,0,Kolkata Knight Riders,34,0,0,0,0,0
11339,2019,Sunrisers Hyderabad,Kings XI Punjab,normal,233,174,90,43,1,131,60,86,2,88,30,128,5,46,0,Sunrisers Hyderabad,45,0,0,0,0,0
11341,2019,Chennai Super Kings,Delhi Capitals,normal,187,99,90,49,1,50,60,80,4,19,30,92,8,7,0,Chennai Super Kings,80,0,0,1,0,0
11342,2019,Mumbai Indians,Sunrisers Hyderabad,tie,171,165,90,58,1,107,60,82,3,83,30,108,5,57,0,Mumbai Indians,0,0,0,1,1,0
11343,2019,Kings XI Punjab,Kolkata Knight Riders,normal,187,192,90,48,0,144,60,99,1,93,30,157,3,35,0,Kolkata Knight Riders,0,7,1,1,1,1
11344,2019,Rajasthan Royals,Delhi Capitals,normal,125,126,90,33,2,93,60,74,3,52,30,105,4,21,0,Delhi Capitals,0,5,1,1,1,1
11345,2019,Sunrisers Hyderabad,Royal Challengers Bangalore,normal,180,187,90,49,3,138,60,81,3,106,30,135,3,52,0,Royal Challengers Bangalore,0,4,1,0,1,1
11346,2019,Chennai Super Kings,Kings XI Punjab,normal,173,188,90,61,0,127,60,115,0,73,30,161,3,27,0,Kings XI Punjab,0,6,1,1,1,1
11347,2019,Kolkata Knight Riders,Mumbai Indians,normal,144,137,90,47,0,90,60,78,1,59,30,124,1,13,0,Mumbai Indians,0,9,1,1,1,1
11412,2019,Chennai Super Kings,Mumbai Indians,normal,137,140,90,36,2,104,60,72,2,68,30,116,4,24,0,Mumbai Indians,0,6,1,1,1,1
11413,2019,Sunrisers Hyderabad,Delhi Capitals,normal,172,170,90,50,0,120,60,86,0,84,30,114,4,56,0,Delhi Capitals,0,2,1,1,1,0
11414,2019,Delhi Capitals,Chennai Super Kings,normal,156,162,90,27,0,135,60,86,0,76,30,125,2,37,0,Chennai Super Kings,0,6,1,1,1,1
11415,2019,Mumbai Indians,Chennai Super Kings,normal,150,148,90,38,1,0,60,75,2,0,30,92,4,0,0,Mumbai Indians,1,0,0,1,1,0
